Subj,Rect,Contents,Color,RT,x_coor,y_coor,time,project_id
Ellipse,"[294.0974, 464.5177, 311.5103, 481.0085]",Working ,"[1.0, 0.0, 0.0]",,302.8039,472.7631,8:00,1
Ellipse,"[340.7987, 468.2114, 358.2116, 484.7022]",Working ,"[1.0, 0.0, 0.0]",,349.5051,476.4568,8:00,1
Ellipse,"[316.4203, 475.5988, 333.8332, 492.0896]",Working ,"[1.0, 0.0, 0.0]",,325.1268,483.8442,8:00,1
Ellipse,"[291.303, 397.2922, 308.7159, 413.783]",Working ,"[1.0, 0.0, 0.0]",,300.0095,405.5376,8:00,1
Ellipse,"[291.303, 438.6617, 308.7159, 455.1525]",Working ,"[1.0, 0.0, 0.0]",,300.0095,446.9071,8:00,1
Ellipse,"[408.763, 355.1839, 426.1759, 371.6747]",Working ,"[1.0, 0.0, 0.0]",,417.4694,363.4293,8:00,1
Ellipse,"[515.8806, 443.8329, 533.2934, 460.3238]",Walking,"[1.0, 0.0, 1.0]",,524.587,452.0784,8:00,1
Ellipse,"[525.4842, 365.5263, 542.897, 382.0172]",Standing,"[1.0, 0.0, 1.0]",,534.1906,373.7717,8:00,1
Ellipse,"[581.6286, 253.9763, 599.0414, 270.4672]",Standing,"[1.0, 0.0, 1.0]",,590.335,262.2217,8:00,1
Ellipse,"[297.9517, 234.0302, 315.3645, 250.5211]",Standing,"[1.0, 0.0, 1.0]",,306.6581,242.2756,8:00,1
Ellipse,"[399.1593, 290.9134, 416.5721, 307.4043]",Walking,"[1.0, 0.6, 0.8]",,407.8657,299.1589,8:00,1
Ellipse,"[403.5918, 214.823, 421.0046, 231.3139]",Walking,"[1.0, 0.6, 0.8]",,412.2982,223.0684,8:00,1
Ellipse,"[498.1508, 418.7157, 515.5635, 435.2066]",Walking,"[1.0, 0.6, 0.8]",,506.8571,426.9611,8:00,1
Ellipse,"[502.5832, 375.8687, 519.996, 392.3596]",Walking,"[1.0, 0.6, 0.8]",,511.2896,384.1141,8:00,1
Ellipse,"[515.1418, 367.7425, 532.5546, 384.2334]",Walking,"[1.0, 0.6, 0.8]",,523.8482,375.988,8:00,1
Ellipse,"[490.0246, 380.3011, 507.4374, 396.792]",Walking,"[1.0, 0.6, 0.8]",,498.731,388.5466,8:00,1
Ellipse,"[501.1057, 364.0488, 518.5185, 380.5397]",Walking,"[1.0, 0.6, 0.8]",,509.8121,372.2943,8:00,1
Ellipse,"[498.8895, 381.7786, 516.3022, 398.2695]",Walking,"[1.0, 0.6, 0.8]",,507.5958,390.024,8:00,1
Ellipse,"[501.8445, 351.4902, 519.2572, 367.9811]",Walking,"[1.0, 0.6, 0.8]",,510.5508,359.7357,8:00,1
Ellipse,"[426.4928, 378.0849, 443.9056, 394.5758]",Walking,"[1.0, 0.6, 0.8]",,435.1992,386.3304,8:00,1
Ellipse,"[402.1143, 371.4362, 419.5271, 387.9271]",Walking,"[1.0, 0.6, 0.8]",,410.8207,379.6816,8:00,1
Ellipse,"[315.6815, 448.2654, 333.0943, 464.7563]",Walking,"[1.0, 0.6, 0.8]",,324.3879,456.5109,8:00,1
Ellipse,"[312.7265, 369.22, 330.1393, 385.7109]",Walking,"[1.0, 0.6, 0.8]",,321.4329,377.4655,8:00,1
Ellipse,"[503.3219, 344.1028, 520.7347, 360.5937]",Walking,"[1.0, 0.6, 0.8]",,512.0283,352.3483,8:00,1
Ellipse,"[532.8716, 333.0217, 550.2844, 349.5126]",Walking,"[1.0, 0.6, 0.8]",,541.578,341.2672,8:00,1
Ellipse,"[522.5292, 363.3101, 539.942, 379.801]",Walking,"[1.0, 0.6, 0.8]",,531.2356,371.5555,8:00,1
Ellipse,"[516.6193, 394.3372, 534.0321, 410.8281]",Walking,"[1.0, 0.6, 0.8]",,525.3257,402.5827,8:00,1
Ellipse,"[510.7094, 381.0399, 528.1221, 397.5308]",Walking,"[1.0, 0.6, 0.8]",,519.4158,389.2853,8:00,1
Ellipse,"[510.7094, 404.6796, 528.1221, 421.1705]",Getting water,"[1.0, 0.6, 0.8]",,519.4158,412.925,8:00,1
Ellipse,"[507.7544, 431.2743, 525.1672, 447.7652]",Getting water,"[1.0, 0.6, 0.8]",,516.4608,439.5197,8:00,1
Ellipse,"[521.7905, 445.3104, 539.2032, 461.8013]",Getting water,"[1.0, 0.6, 0.8]",,530.4968,453.5559,8:00,1
Ellipse,"[515.1418, 471.1664, 532.5546, 487.6573]",Getting water,"[1.0, 0.6, 0.8]",,523.8482,479.4119,8:00,1
Ellipse,"[526.223, 335.2379, 543.6357, 351.7288]",Getting water,"[1.0, 0.6, 0.8]",,534.9293,343.4833,8:00,1
Ellipse,"[570.5474, 358.8776, 587.9602, 375.3685]",Getting water,"[0.6, 0.2, 0.0]",,579.2538,367.123,8:00,1
Ellipse,"[628.1693, 357.4001, 645.5822, 373.8911]",Getting water,"[0.6, 0.2, 0.0]",,636.8757,365.6456,8:00,1
Ellipse,"[583.1061, 393.5985, 600.5189, 410.0894]",Getting water,"[0.6, 0.2, 0.0]",,591.8125,401.844,8:00,1
Ellipse,"[637.0342, 361.0938, 654.4471, 377.5847]",Getting water,"[0.6, 0.2, 0.0]",,645.7406,369.3392,8:00,1
Ellipse,"[631.863, 378.0849, 649.2759, 394.5758]",Walking,"[0.6, 0.2, 0.0]",,640.5694,386.3304,8:00,1
Ellipse,"[580.1511, 389.166, 597.564, 405.657]",Walking,"[0.6, 0.2, 0.0]",,588.8575,397.4115,8:00,1
Ellipse,"[574.9799, 368.4813, 592.3928, 384.9722]",Walking,"[0.6, 0.2, 0.0]",,583.6863,376.7267,8:00,1
Ellipse,"[574.9799, 358.8776, 592.3928, 375.3685]",Walking,"[0.6, 0.2, 0.0]",,583.6863,367.123,8:00,1
Ellipse,"[574.9799, 352.2289, 592.3928, 368.7198]",Walking,"[0.6, 0.2, 0.0]",,583.6863,360.4744,8:00,1
Ellipse,"[650.3315, 352.9677, 667.7444, 369.4586]",Walking,"[0.6, 0.2, 0.0]",,659.038,361.2131,8:00,1
Ellipse,"[534.3491, 284.2647, 551.762, 300.7556]",Walking,"[1.0, 0.4, 0.0]",,543.0556,292.5102,8:00,1
Ellipse,"[478.2047, 232.5528, 495.6176, 249.0437]",Walking,"[0.6, 0.2, 0.0]",,486.9112,240.7982,8:00,1
Ellipse,"[419.8441, 306.4269, 437.2571, 322.9178]",Using a phone,"[1.0, 0.4, 0.0]",,428.5506,314.6723,8:00,1
Ellipse,"[408.763, 304.9495, 426.1759, 321.4404]",Using a phone,"[1.0, 0.4, 0.0]",,417.4694,313.195,8:00,1
Ellipse,"[292.7805, 352.9677, 310.1935, 369.4586]",Using a phone,"[1.0, 0.4, 0.0]",,301.487,361.2131,8:00,1
Ellipse,"[316.4203, 475.5988, 333.8332, 492.0896]",Working ,"[1.0, 0.0, 0.0]",,325.1268,483.8442,9:00,1
Ellipse,"[291.303, 397.2922, 308.7159, 413.783]",Working ,"[1.0, 0.0, 0.0]",,300.0095,405.5376,9:00,1
Ellipse,"[291.303, 438.6617, 308.7159, 455.1525]",Working ,"[1.0, 0.0, 0.0]",,300.0095,446.9071,9:00,1
Ellipse,"[408.763, 355.1839, 426.1759, 371.6747]",Working ,"[1.0, 0.0, 0.0]",,417.4694,363.4293,9:00,1
Ellipse,"[515.8806, 443.8329, 533.2934, 460.3238]",Walking,"[1.0, 0.0, 1.0]",,524.587,452.0784,9:00,1
Ellipse,"[525.4842, 365.5263, 542.897, 382.0172]",Standing,"[1.0, 0.0, 1.0]",,534.1906,373.7717,9:00,1
Ellipse,"[581.6286, 253.9763, 599.0414, 270.4672]",Standing,"[1.0, 0.0, 1.0]",,590.335,262.2217,9:00,1
Ellipse,"[297.9517, 234.0302, 315.3645, 250.5211]",Standing,"[1.0, 0.0, 1.0]",,306.6581,242.2756,9:00,1
Ellipse,"[399.1593, 290.9134, 416.5721, 307.4043]",Having a meeting,"[1.0, 0.6, 0.8]",,407.8657,299.1589,9:00,1
Ellipse,"[403.5918, 214.823, 421.0046, 231.3139]",Walking,"[1.0, 0.6, 0.8]",,412.2982,223.0684,9:00,1
Ellipse,"[498.1508, 418.7157, 515.5635, 435.2066]",Having a meeting,"[1.0, 0.6, 0.8]",,506.8571,426.9611,9:00,1
Ellipse,"[502.5832, 375.8687, 519.996, 392.3596]",Having a meeting,"[1.0, 0.6, 0.8]",,511.2896,384.1141,9:00,1
Ellipse,"[292.0418, 356.6614, 309.4547, 373.1522]",Working ,"[1.0, 0.0, 0.0]",,300.7482,364.9068,9:00,1
Ellipse,"[295.7355, 347.7965, 313.1484, 364.2873]",Working ,"[1.0, 0.0, 0.0]",,304.442,356.0419,9:00,1
Ellipse,"[314.204, 363.3101, 331.6169, 379.8009]",Working ,"[1.0, 0.0, 0.0]",,322.9104,371.5555,9:00,1
Ellipse,"[316.4203, 355.9226, 333.8332, 372.4135]",Working ,"[1.0, 0.0, 0.0]",,325.1268,364.168,9:00,1
Ellipse,"[307.5554, 352.2289, 324.9683, 368.7198]",Working ,"[1.0, 0.0, 0.0]",,316.2618,360.4744,9:00,1
Ellipse,"[335.6275, 350.7515, 353.0404, 367.2423]",Working ,"[1.0, 0.0, 0.0]",,344.3339,358.9969,9:00,1
Ellipse,"[353.3574, 357.4001, 370.7703, 373.891]",Working ,"[1.0, 0.0, 0.0]",,362.0639,365.6456,9:00,1
Ellipse,"[339.3213, 349.274, 356.7342, 365.7648]",Working ,"[1.0, 0.0, 0.0]",,348.0277,357.5194,9:00,1
Ellipse,"[381.4295, 351.4902, 398.8424, 367.981]",Working ,"[1.0, 0.0, 0.0]",,390.1359,359.7356,9:00,1
Ellipse,"[368.1322, 351.4902, 385.5451, 367.981]",Working ,"[1.0, 0.0, 0.0]",,376.8387,359.7356,9:00,1
Ellipse,"[396.9431, 352.2289, 414.356, 368.7198]",Working ,"[1.0, 0.0, 0.0]",,405.6495,360.4744,9:00,1
Ellipse,"[416.1504, 355.9226, 433.5633, 372.4135]",Working ,"[1.0, 0.0, 0.0]",,424.8569,364.168,9:00,1
Ellipse,"[323.0689, 437.1843, 340.4818, 453.6751]",Working ,"[1.0, 0.0, 0.0]",,331.7754,445.4297,9:00,1
Ellipse,"[317.159, 434.968, 334.5719, 451.4588]",Working ,"[1.0, 0.0, 0.0]",,325.8655,443.2134,9:00,1
Ellipse,"[303.1229, 432.0131, 320.5358, 448.5039]",Working ,"[1.0, 0.0, 0.0]",,311.8293,440.2585,9:00,1
Ellipse,"[351.1411, 431.2743, 368.554, 447.7651]",Working ,"[1.0, 0.0, 0.0]",,359.8475,439.5197,9:00,1
Ellipse,"[383.6458, 430.5356, 401.0587, 447.0264]",Walking,"[1.0, 0.6, 0.0]",,392.3523,438.781,9:00,1
Ellipse,"[340.7987, 434.968, 358.2116, 451.4588]",Working ,"[1.0, 0.0, 0.0]",,349.5051,443.2134,9:00,1
Ellipse,"[333.4113, 431.2743, 350.8242, 447.7651]",Working ,"[1.0, 0.0, 0.0]",,342.1178,439.5197,9:00,1
Ellipse,"[321.5915, 477.8151, 339.0044, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,330.298,486.0605,9:00,1
Ellipse,"[292.0418, 477.8151, 309.4547, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,300.7482,486.0605,9:00,1
Ellipse,"[309.0328, 476.3376, 326.4457, 492.8284]",Working ,"[1.0, 0.0, 0.0]",,317.7392,484.583,9:00,1
Ellipse,"[358.5285, 438.6617, 375.9414, 455.1526]",Talking,"[1.0, 0.6, 0.0]",,367.235,446.9072,9:00,1
Ellipse,"[374.7809, 436.4455, 392.1938, 452.9363]",Talking,"[1.0, 0.6, 0.0]",,383.4873,444.6909,9:00,1
Ellipse,"[367.3934, 432.7518, 384.8063, 449.2426]",Talking,"[1.0, 0.6, 0.0]",,376.0999,440.9972,9:00,1
Ellipse,"[401.3756, 429.7968, 418.7885, 446.2877]",Talking,"[1.0, 0.6, 0.0]",,410.082,438.0422,9:00,1
Ellipse,"[368.8709, 426.1031, 386.2838, 442.5939]",Talking,"[1.0, 0.6, 0.0]",,377.5774,434.3485,9:00,1
Ellipse,"[396.9431, 418.7157, 414.356, 435.2065]",Talking,"[1.0, 0.6, 0.0]",,405.6495,426.9611,9:00,1
Ellipse,"[356.3123, 423.1482, 373.7252, 439.639]",Talking,"[1.0, 0.6, 0.0]",,365.0187,431.3936,9:00,1
Ellipse,"[409.5017, 434.968, 426.9146, 451.4588]",Talking,"[1.0, 0.6, 0.0]",,418.2082,443.2134,9:00,1
Ellipse,"[337.105, 437.923, 354.5179, 454.4138]",Talking,"[1.0, 0.6, 0.0]",,345.8115,446.1684,9:00,1
Ellipse,"[435.3577, 438.6617, 452.7706, 455.1526]",Talking,"[1.0, 0.6, 0.0]",,444.0642,446.9072,9:00,1
Ellipse,"[417.6279, 432.0131, 435.0408, 448.5039]",Talking,"[1.0, 0.6, 0.0]",,426.3343,440.2585,9:00,1
Ellipse,"[434.619, 431.2743, 452.0319, 447.7651]",Talking,"[1.0, 0.6, 0.0]",,443.3255,439.5197,9:00,1
Ellipse,"[357.0511, 474.1213, 374.464, 490.6122]",Talking,"[1.0, 0.6, 0.0]",,365.7576,482.3668,9:00,1
Ellipse,"[336.3663, 471.1664, 353.7792, 487.6572]",Talking,"[1.0, 0.6, 0.0]",,345.0728,479.4118,9:00,1
Ellipse,"[364.4385, 464.5177, 381.8514, 481.0085]",Talking,"[1.0, 0.6, 0.0]",,373.1449,472.7631,9:00,1
Ellipse,"[343.015, 469.6889, 360.4279, 486.1797]",Talking,"[1.0, 0.6, 0.0]",,351.7215,477.9343,9:00,1
Ellipse,"[358.5285, 469.6889, 375.9414, 486.1797]",Talking,"[1.0, 0.6, 0.0]",,367.235,477.9343,9:00,1
Ellipse,"[313.4653, 472.6439, 330.8782, 489.1347]",Talking,"[1.0, 0.6, 0.0]",,322.1717,480.8893,9:00,1
Ellipse,"[296.4742, 478.5538, 313.8871, 495.0446]",Talking,"[1.0, 0.6, 0.0]",,305.1807,486.7992,9:00,1
Ellipse,"[288.3481, 472.6439, 305.761, 489.1347]",Talking,"[1.0, 0.6, 0.0]",,297.0546,480.8893,9:00,1
Ellipse,"[335.6275, 465.9952, 353.0404, 482.486]",Talking,"[1.0, 0.6, 0.0]",,344.3339,474.2406,9:00,1
Ellipse,"[309.0328, 468.9502, 326.4457, 485.441]",Talking,"[1.0, 0.6, 0.0]",,317.7392,477.1956,9:00,1
Ellipse,"[414.6729, 250.2826, 432.0858, 266.7734]",Talking,"[1.0, 0.6, 0.0]",,423.3794,258.528,9:00,1
Ellipse,"[407.2855, 278.3548, 424.6984, 294.8456]",Talking,"[1.0, 0.6, 0.0]",,415.9919,286.6002,9:00,1
Ellipse,"[410.9792, 267.2736, 428.3921, 283.7644]",Talking,"[1.0, 0.6, 0.0]",,419.6857,275.519,9:00,1
Ellipse,"[399.8981, 267.2736, 417.311, 283.7644]",Talking,"[1.0, 0.6, 0.0]",,408.6046,275.519,9:00,1
Ellipse,"[410.9792, 249.5438, 428.3921, 266.0346]",Talking,"[1.0, 0.6, 0.0]",,419.6857,257.7892,9:00,1
Ellipse,"[399.1593, 265.0574, 416.5722, 281.5482]",Talking,"[1.0, 0.6, 0.0]",,407.8657,273.3028,9:00,1
Ellipse,"[413.9342, 293.1296, 431.3471, 309.6204]",Talking,"[1.0, 0.6, 0.0]",,422.6406,301.375,9:00,1
Ellipse,"[405.0693, 312.3369, 422.4822, 328.8277]",Talking,"[1.0, 0.6, 0.0]",,413.7758,320.5823,9:00,1
Ellipse,"[401.3756, 273.9223, 418.7885, 290.4131]",Talking,"[1.0, 0.6, 0.0]",,410.082,282.1677,9:00,1
Ellipse,"[402.8531, 236.9852, 420.266, 253.476]",Talking,"[1.0, 0.6, 0.0]",,411.5596,245.2306,9:00,1
Ellipse,"[410.2405, 217.0392, 427.6534, 233.53]",Talking,"[1.0, 0.6, 0.0]",,418.947,225.2846,9:00,1
Ellipse,"[405.808, 238.4627, 423.2209, 254.9535]",Talking,"[1.0, 0.6, 0.0]",,414.5145,246.7081,9:00,1
Ellipse,"[422.0603, 248.8051, 439.4732, 265.2959]",Talking,"[1.0, 0.6, 0.0]",,430.7668,257.0505,9:00,1
Ellipse,"[406.5468, 248.0663, 423.9597, 264.5572]",Talking,"[1.0, 0.6, 0.0]",,415.2532,256.3118,9:00,1
Ellipse,"[405.808, 274.661, 423.2209, 291.1519]",Talking,"[1.0, 0.6, 0.0]",,414.5145,282.9065,9:00,1
Ellipse,"[607.4846, 254.715, 624.8975, 271.2058]",Walking,"[1.0, 0.8, 0.0]",,616.1911,262.9604,9:00,1
Ellipse,"[575.7186, 248.0663, 593.1315, 264.5572]",Talking,"[1.0, 0.6, 0.0]",,584.4251,256.3118,9:00,1
Ellipse,"[543.9528, 258.4087, 561.3657, 274.8995]",Talking,"[1.0, 0.6, 0.0]",,552.6592,266.6541,9:00,1
Ellipse,"[555.7726, 261.3637, 573.1855, 277.8545]",Talking,"[1.0, 0.6, 0.0]",,564.4791,269.6091,9:00,1
Ellipse,"[536.5653, 262.1024, 553.9782, 278.5933]",Talking,"[1.0, 0.6, 0.0]",,545.2717,270.3478,9:00,1
Ellipse,"[553.5564, 242.8951, 570.9693, 259.386]",Talking,"[1.0, 0.6, 0.0]",,562.2629,251.1406,9:00,1
Ellipse,"[563.8988, 250.2826, 581.3117, 266.7734]",Talking,"[1.0, 0.6, 0.0]",,572.6053,258.528,9:00,1
Ellipse,"[534.3491, 259.8862, 551.762, 276.377]",Talking,"[1.0, 0.6, 0.0]",,543.0556,268.1316,9:00,1
Ellipse,"[538.7816, 234.769, 556.1945, 251.2598]",Talking,"[1.0, 0.6, 0.0]",,547.488,243.0144,9:00,1
Ellipse,"[580.8898, 233.2915, 598.3027, 249.7823]",Talking,"[1.0, 0.6, 0.0]",,589.5963,241.5369,9:00,1
Ellipse,"[569.0699, 253.2375, 586.4828, 269.7283]",Walking,"[1.0, 0.8, 0.0]",,577.7763,261.4829,9:00,1
Ellipse,"[551.3401, 258.4087, 568.7531, 274.8995]",Walking,"[1.0, 0.8, 0.0]",,560.0466,266.6541,9:00,1
Ellipse,"[596.4034, 244.3726, 613.8163, 260.8634]",Walking,"[1.0, 0.8, 0.0]",,605.1099,252.618,9:00,1
Ellipse,"[529.9166, 245.1114, 547.3295, 261.6021]",Walking,"[1.0, 0.8, 0.0]",,538.6231,253.3568,9:00,1
Ellipse,"[564.6375, 229.5978, 582.0504, 246.0886]",Walking,"[1.0, 0.8, 0.0]",,573.3439,237.8432,9:00,1
Ellipse,"[529.9166, 239.9402, 547.3295, 256.431]",Walking,"[1.0, 0.8, 0.0]",,538.6231,248.1856,9:00,1
Ellipse,"[501.1057, 292.3908, 518.5186, 308.8816]",Walking,"[1.0, 0.8, 0.0]",,509.8121,300.6362,9:00,1
Ellipse,"[486.3309, 213.3455, 503.7438, 229.8362]",Walking,"[1.0, 0.6, 0.8]",,495.0374,221.5908,9:00,1
Ellipse,"[519.5743, 383.9948, 536.9871, 400.4856]",Walking,"[1.0, 0.6, 0.8]",,528.2807,392.2402,9:00,1
Ellipse,"[509.9706, 418.7157, 527.3835, 435.2064]",Standing,"[1.0, 0.6, 0.8]",,518.6771,426.9611,9:00,1
Ellipse,"[521.0518, 463.779, 538.4646, 480.2697]",Standing,"[1.0, 0.6, 0.8]",,529.7582,472.0244,9:00,1
Ellipse,"[495.1958, 347.7965, 512.6086, 364.2872]",Standing,"[1.0, 0.6, 0.8]",,503.9022,356.0418,9:00,1
Ellipse,"[535.8266, 326.373, 553.2394, 342.8637]",Standing,"[1.0, 0.6, 0.8]",,544.533,334.6183,9:00,1
Ellipse,"[518.0968, 413.5445, 535.5096, 430.0352]",Standing,"[1.0, 0.6, 0.8]",,526.8032,421.7899,9:00,1
Ellipse,"[520.313, 472.6439, 537.7258, 489.1346]",Standing,"[1.0, 0.6, 0.8]",,529.0194,480.8892,9:00,1
Ellipse,"[486.3309, 329.3279, 503.7437, 345.8187]",Standing,"[1.0, 0.6, 0.8]",,495.0373,337.5733,9:00,1
Ellipse,"[504.0607, 258.4087, 521.4735, 274.8994]",Standing,"[1.0, 0.6, 0.8]",,512.7671,266.654,9:00,1
Ellipse,"[496.6733, 226.6428, 514.0861, 243.1335]",Standing,"[1.0, 0.6, 0.8]",,505.3797,234.8881,9:00,1
Ellipse,"[497.412, 263.5799, 514.8249, 280.0706]",Standing,"[1.0, 0.6, 0.8]",,506.1184,271.8252,9:00,1
Ellipse,"[497.412, 265.0574, 514.8249, 281.5481]",Standing,"[1.0, 0.6, 0.8]",,506.1184,273.3027,9:00,1
Ellipse,"[497.412, 265.0574, 514.8249, 281.5481]",Standing,"[1.0, 0.6, 0.8]",,506.1184,273.3027,9:00,1
Ellipse,"[497.412, 265.0574, 514.8249, 281.5481]",Standing,"[1.0, 0.6, 0.8]",,506.1184,273.3027,9:00,1
Ellipse,"[497.412, 285.0034, 514.8249, 301.4941]",Standing,"[1.0, 0.6, 0.8]",,506.1184,293.2487,9:00,1
Ellipse,"[501.1057, 298.3008, 518.5186, 314.7915]",Standing,"[1.0, 0.6, 0.8]",,509.8121,306.5462,9:00,1
Ellipse,"[501.1057, 317.5081, 518.5186, 333.9988]",Standing,"[1.0, 0.6, 0.8]",,509.8121,325.7535,9:00,1
Ellipse,"[501.8445, 358.8776, 519.2573, 375.3683]",Working ,"[1.0, 0.6, 0.8]",,510.5509,367.1229,9:00,1
Ellipse,"[501.8445, 358.8776, 519.2573, 375.3683]",Working ,"[1.0, 0.6, 0.8]",,510.5509,367.1229,9:00,1
Ellipse,"[501.1057, 402.4634, 518.5186, 418.9541]",Working ,"[1.0, 0.6, 0.8]",,509.8121,410.7088,9:00,1
Ellipse,"[501.1057, 402.4634, 518.5186, 418.9541]",Working ,"[1.0, 0.6, 0.8]",,509.8121,410.7088,9:00,1
Ellipse,"[498.1508, 413.5445, 515.5636, 430.0352]",Working ,"[1.0, 0.6, 0.8]",,506.8572,421.7899,9:00,1
Ellipse,"[423.5378, 391.3823, 440.9507, 407.873]",Working ,"[1.0, 0.6, 0.8]",,432.2442,399.6277,9:00,1
Ellipse,"[395.4656, 386.9498, 412.8785, 403.4405]",Working ,"[1.0, 0.6, 0.8]",,404.1721,395.1952,9:00,1
Ellipse,"[344.4924, 383.9948, 361.9053, 400.4856]",Working ,"[1.0, 0.6, 0.8]",,353.1988,392.2402,9:00,1
Ellipse,"[330.4564, 386.9498, 347.8692, 403.4405]",Working ,"[1.0, 0.6, 0.8]",,339.1628,395.1952,9:00,1
Ellipse,"[326.7626, 388.4273, 344.1755, 404.918]",Working ,"[1.0, 0.6, 0.8]",,335.4691,396.6726,9:00,1
Ellipse,"[393.2494, 378.8236, 410.6623, 395.3144]",Working ,"[1.0, 0.6, 0.8]",,401.9558,387.069,9:00,1
Ellipse,"[425.7541, 384.7336, 443.1669, 401.2243]",Working ,"[1.0, 0.6, 0.8]",,434.4605,392.979,9:00,1
Ellipse,"[408.763, 384.7336, 426.1758, 401.2243]",Working ,"[1.0, 0.6, 0.8]",,417.4694,392.979,9:00,1
Ellipse,"[341.5375, 388.4273, 358.9503, 404.918]",Working ,"[1.0, 0.6, 0.8]",,350.2439,396.6726,9:00,1
Ellipse,"[312.7265, 392.8597, 330.1394, 409.3505]",Working ,"[1.0, 0.6, 0.8]",,321.433,401.1051,9:00,1
Ellipse,"[309.0328, 394.3372, 326.4457, 410.8279]",Walking,"[1.0, 0.6, 0.8]",,317.7392,402.5825,9:00,1
Ellipse,"[413.9342, 211.1292, 431.347, 227.6199]",Walking,"[1.0, 0.6, 0.8]",,422.6406,219.3745,9:00,1
Ellipse,"[377.7358, 215.5617, 395.1487, 232.0524]",Walking,"[1.0, 0.6, 0.8]",,386.4423,223.8071,9:00,1
Ellipse,"[328.2401, 221.4716, 345.653, 237.9623]",Walking,"[1.0, 0.6, 0.8]",,336.9466,229.7169,9:00,1
Ellipse,"[326.7626, 221.4716, 344.1755, 237.9623]",Walking,"[1.0, 0.6, 0.8]",,335.4691,229.7169,9:00,1
Ellipse,"[352.6186, 219.9942, 370.0315, 236.4849]",Walking,"[1.0, 0.6, 0.8]",,361.3251,228.2396,9:00,1
Ellipse,"[402.1143, 223.6879, 419.5272, 240.1786]",Walking,"[1.0, 0.6, 0.8]",,410.8207,231.9332,9:00,1
Ellipse,"[408.763, 225.1653, 426.1758, 241.6561]",Walking,"[1.0, 0.6, 0.8]",,417.4694,233.4107,9:00,1
Ellipse,"[346.7087, 220.7329, 364.1216, 237.2236]",Walking,"[1.0, 0.6, 0.8]",,355.4152,228.9783,9:00,1
Ellipse,"[332.6726, 227.3816, 350.0854, 243.8723]",Walking,"[1.0, 0.6, 0.8]",,341.379,235.6269,9:00,1
Ellipse,"[325.2852, 251.0213, 342.698, 267.512]",Walking,"[1.0, 0.6, 0.8]",,333.9916,259.2667,9:00,1
Ellipse,"[329.7176, 287.9584, 347.1305, 304.4491]",Walking,"[1.0, 0.6, 0.8]",,338.424,296.2038,9:00,1
Ellipse,"[350.4024, 288.6971, 367.8152, 305.1879]",Walking,"[1.0, 0.6, 0.8]",,359.1088,296.9425,9:00,1
Ellipse,"[407.2855, 291.6521, 424.6984, 308.1428]",Getting water,"[1.0, 0.6, 0.8]",,415.9919,299.8975,9:00,1
Ellipse,"[429.4478, 300.517, 446.8606, 317.0077]",Getting water,"[1.0, 0.6, 0.8]",,438.1542,308.7623,9:00,1
Ellipse,"[549.8627, 219.2554, 567.2755, 235.7461]",Getting water,"[1.0, 0.6, 0.8]",,558.5691,227.5008,9:00,1
Ellipse,"[533.6104, 224.4266, 551.0232, 240.9173]",Getting water,"[1.0, 0.6, 0.8]",,542.3168,232.672,9:00,1
Ellipse,"[522.5292, 236.9852, 539.9421, 253.4759]",Getting water,"[1.0, 0.6, 0.8]",,531.2356,245.2305,9:00,1
Ellipse,"[587.5385, 403.9409, 604.9513, 420.4315]",Getting water,"[0.6, 0.2, 0.0]",,596.2449,412.1862,9:00,1
Ellipse,"[579.4124, 399.5084, 596.8251, 415.999]",Having a meeting,"[0.6, 0.2, 0.0]",,588.1188,407.7537,9:00,1
Ellipse,"[595.6647, 373.6525, 613.0775, 390.1431]",Having a meeting,"[0.6, 0.2, 0.0]",,604.3711,381.8978,9:00,1
Ellipse,"[586.7997, 369.9587, 604.2125, 386.4493]",Having a meeting,"[0.6, 0.2, 0.0]",,595.5061,378.204,9:00,1
Ellipse,"[584.5836, 353.7064, 601.9963, 370.197]",Having a meeting,"[0.6, 0.2, 0.0]",,593.29,361.9517,9:00,1
Ellipse,"[603.0521, 338.1928, 620.4648, 354.6834]",Having a meeting,"[0.6, 0.2, 0.0]",,611.7585,346.4381,9:00,1
Ellipse,"[633.3405, 333.7604, 650.7533, 350.251]",Having a meeting,"[0.6, 0.2, 0.0]",,642.0469,342.0057,9:00,1
Ellipse,"[648.8541, 345.5803, 666.2668, 362.0709]",Having a meeting,"[0.6, 0.2, 0.0]",,657.5604,353.8256,9:00,1
Ellipse,"[651.0703, 372.9137, 668.4831, 389.4043]",Having a meeting,"[0.6, 0.2, 0.0]",,659.7767,381.159,9:00,1
Ellipse,"[646.6379, 389.166, 664.0507, 405.6566]",Having a meeting,"[0.6, 0.2, 0.0]",,655.3443,397.4113,9:00,1
Ellipse,"[636.2955, 406.8958, 653.7083, 423.3864]",Having a meeting,"[0.6, 0.2, 0.0]",,645.0019,415.1411,9:00,1
Ellipse,"[608.962, 412.067, 626.3748, 428.5576]",Having a meeting,"[0.6, 0.2, 0.0]",,617.6684,420.3123,9:00,1
Ellipse,"[593.4484, 410.5895, 610.8612, 427.0801]",Having a meeting,"[0.6, 0.2, 0.0]",,602.1548,418.8348,9:00,1
